Airport ID,Altitude,City,Country,DST,Icao,Latitude,Longitude,Name,Number of Records,Origin Path 2,TZ database time zone,Timezone
137,2106,Nanisivik,Canada,A,CYSR,72.982222,-84.613611,Nanisivik,1,YSR,America/Toronto,-5
8147,529,Pembroke,Canada,A,CYTA,45.864399,-77.251701,Pembroke Airport,1,YTA,America/Toronto,-5
140,164,Cape Dorset,Canada,A,CYTE,64.23,-76.526667,Cape Dorset,1,YTE,America/Toronto,-5
7254,449,Alma,Canada,A,CYTF,48.508611,-71.641389,Alma Airport,1,YTF,America/Toronto,-5
7060,827,Mont-Tremblant,Canada,A,CYFJ,46.409444,-74.78,Riviere Rouge - Mont-Tremblant International Inc. Airport,1,YTM,America/Toronto,-5
8599,302,Toronto,Canada,A,\N,43.653056,-79.383056,All Airports,1,YTO,America/Toronto,-5
6728,122,Tasiujaq,Canada,A,CYTQ,58.6678,-69.9558,Tasiujaq Airport,1,YTQ,America/Toronto,-5
142,283,Trenton,Canada,A,CYTR,44.118889,-77.528056,Trenton,1,YTR,America/Toronto,-5
143,967,Timmins,Canada,A,CYTS,48.569721,-81.376667,Timmins,1,YTS,America/Toronto,-5
144,251,Toronto,Canada,A,CYTZ,43.627499,-79.396167,City Centre,1,YTZ,America/Toronto,-5
5515,250,Umiujaq,Canada,A,CYMU,56.5361,-76.5183,Umiujaq Airport,1,YUD,America/Toronto,-5
146,118,Montreal,Canada,A,CYUL,45.470556,-73.740833,Pierre Elliott Trudeau Intl,1,YUL,America/Toronto,-5
148,27,Hall Beach,Canada,A,CYUX,68.776111,-81.243611,Hall Beach,1,YUX,America/Toronto,-5
149,988,Rouyn,Canada,A,CYUY,48.206111,-78.835556,Rouyn Noranda,1,YUY,America/Toronto,-5
6775,123,Bonaventure,Canada,A,CYVB,48.0711,-65.4603,Bonaventure Airport,1,YVB,America/Toronto,-5
152,21,Broughton Island,Canada,A,CYVM,67.545833,-64.031389,Qikiqtarjuaq,1,YVM,America/Toronto,-5
153,1107,Val D'or,Canada,A,CYVO,48.053333,-77.782778,Val D Or,1,YVO,America/Toronto,-5
154,129,Quujjuaq,Canada,A,CYVP,58.096111,-68.426944,Kuujjuaq,1,YVP,America/Toronto,-5
158,729,Wiarton,Canada,A,CYVV,44.745834,-81.107222,Wiarton,1,YVV,America/Toronto,-5
159,427,Petawawa,Canada,A,CYWA,45.952221,-77.319168,Petawawa,1,YWA,America/Toronto,-5
7253,501,Kangiqsujuaq,Canada,A,CYKG,61.588611,-71.929444,Kangiqsujuaq - Wakeham Bay Airport,1,YWB,America/Toronto,-5
5533,685,Webequie,Canada,A,CYWP,52.9597,-87.3689,Webequie Airport,1,YWP,America/Toronto,-5
7256,82,Rimouski,Canada,A,CYXK,48.478056,-68.496944,Rimouski Airport,1,YXK,America/Toronto,-5
170,75,Pangnirtung,Canada,A,CYXP,66.145,-65.713611,Pangnirtung,1,YXP,America/Toronto,-5
171,798,Earlton,Canada,A,CYXR,47.695,-79.848889,Timiskaming Rgnl,1,YXR,America/Toronto,-5
174,912,London,Canada,A,CYXU,43.033056,-81.151111,London,1,YXU,America/Toronto,-5
8361,944,Wawa,Canada,A,CYXZ,47.966944,-84.786389,Wawa,1,YXZ,America/Toronto,-5
177,1215,North Bay,Canada,A,CYYB,46.363611,-79.422778,North Bay,1,YYB,America/Toronto,-5
190,743,Kapuskasing,Canada,A,CYYU,49.413889,-82.4675,Kapuskasing,1,YYU,America/Toronto,-5
191,1058,Armstrong,Canada,A,CYYW,50.290279,-88.909721,Armstrong,1,YYW,America/Toronto,-5
192,172,Mont Joli,Canada,A,CYYY,48.608612,-68.208056,Mont Joli,1,YYY,America/Toronto,-5
193,569,Toronto,Canada,A,CYYZ,43.677223,-79.630556,Lester B Pearson Intl,1,YYZ,America/Toronto,-5
194,652,Toronto,Canada,A,CYZD,43.7425,-79.465556,Downsview,1,YZD,America/Toronto,-5
195,635,Gore Bay,Canada,A,CYZE,45.885277,-82.567778,Gore Bay Manitoulin,1,YZE,America/Toronto,-5
5535,743,Salluit,Canada,A,CYZG,62.1794,-75.6672,Salluit Airport,1,YZG,America/Toronto,-5
199,594,Sarnia,Canada,A,CYZR,42.999444,-82.308889,Chris Hadfield,1,YZR,America/Toronto,-5
202,180,Sept-iles,Canada,A,CYZV,50.223333,-66.265556,Sept Iles,1,YZV,America/Toronto,-5
8963,374,Bromont,Canada,A,CZBM,45.290833,-72.741944,Bromont Airport,1,ZBM,America/Toronto,-5
5539,24,Eastmain River,Canada,A,CZEM,52.2264,-78.5225,Eastmain River Airport,1,ZEM,America/Toronto,-5
5543,35,Kashechewan,Canada,A,CZKE,52.2825,-81.6778,Kashechewan Airport,1,ZKE,America/Toronto,-5
7270,0,Bedwell Harbour,Canada,A,\N,48.75,-123.233333,Bedwell Harbour Water Aerdrome,1,,America/Vancouver,-8
9077,0,Echo Bay,Canada,A,\N,50.45,-126.29,Echo Bay water aerodrome,1,,America/Vancouver,-8
9078,0,Kingcome,Canada,A,\N,50.58,-128.11,Kingcome water aerodrome,1,,America/Vancouver,-8
9074,0,Lagoon Cove,Canada,A,\N,50.6,-126.3167,Lagoon Cove water aerodrome,1,,America/Vancouver,-8
7762,92,Nanaimo Station British Columbia,Canada,A,\N,49.163978,-123.942502,Nanaimo Train Station,1,,America/Vancouver,-8
9491,3386,Phantom Lake,Canada,A,\N,49.859473,-123.494509,Phantom Lake,1,,America/Vancouver,-8
8066,0,Vancouver,Canada,A,\N,49.2739,-123.0986,Pacific Station,1,,America/Vancouver,-8
7764,0,Vancouver BC,Canada,A,\N,49.289012,-123.111463,Vancouver Cruise Terminal,1,,America/Vancouver,-8
7405,0,Victoria,Canada,A,\N,48.429144,-123.367023,Victoria Cruise Pier,1,,America/Vancouver,-8
7763,75,Victoria Station British Columbia,Canada,A,\N,48.428339,-123.370618,Victoria Rail Station British Columbia,1,,America/Vancouver,-8
8224,0,Patricia Bay,Canada,A,CAP5,48.65,-123.45,Victoria Airport Water Aerodrome,1,,America/Vancouver,-8
8403,3055,One Hundred Mile House,Canada,A,CAV3,51.3833,-121.1825,One Hundred Mile House Airport,1,,America/Vancouver,-8
7269,0,Ganges,Canada,A,CAX6,48.85,-123.5,Ganges Water Aerodrome,1,,America/Vancouver,-8
7274,34,Langley Township,Canada,A,CYNJ,49.101111,-122.630556,Langley Regional Airport,1,,America/Vancouver,-8
104,11,Pitt Meadows,Canada,A,CYPK,49.21611,-122.71,Pitt Meadows,1,,America/Vancouver,-8
4107,0,Vancouver,Canada,A,CAQ3,49.289722,-123.115833,Vancouver Coal Harbour,1,CXH,America/Vancouver,-8
6738,117,Bella Coola,Canada,A,CYBD,52.3875,-126.596,Bella Coola Airport,1,QBC,America/Vancouver,-8
7271,191,Qualicum Beach,Canada,A,\N,49.337222,-124.393889,Qualicum Beach Airport,1,XQU,America/Vancouver,-8
5457,3635,Anahim Lake,Canada,A,CAJ4,52.4525,-125.303,Anahim Lake Airport,1,YAA,America/Vancouver,-8
25,80,Tofino,Canada,A,CYAZ,49.082222,-125.7725,Tofino,1,YAZ,America/Vancouver,-8
30,346,Campbell River,Canada,A,CYBL,49.950832,-125.270833,Campbell River,1,YBL,America/Vancouver,-8
33,93,Nanaimo,Canada,A,CYCD,49.052333,-123.870167,Nanaimo,1,YCD,America/Vancouver,-8
34,1624,Castlegar,Canada,A,CYCG,49.296389,-117.6325,Castlegar,1,YCG,America/Vancouver,-8
39,32,Chilliwack,Canada,A,CYCW,49.152779,-121.93889,Chilliwack,1,YCW,America/Vancouver,-8
42,1215,Dawson,Canada,A,CYDA,64.043056,-139.127778,Dawson City,1,YDA,America/Vancouver,-8
43,2647,Burwash,Canada,A,CYDB,61.371111,-139.040556,Burwash,1,YDB,America/Vancouver,-8
44,2298,Princeton,Canada,A,CYDC,49.468056,-120.511389,Princeton,1,YDC,America/Vancouver,-8
46,2600,Dease Lake,Canada,A,CYDL,58.422222,-130.032222,Dease Lake,1,YDL,America/Vancouver,-8
7273,6,Boundary Bay,Canada,A,CZBB,49.073889,-123.0075,Boundary Bay Airport,1,YDT,America/Vancouver,-8
5493,326,Texada,Canada,A,CYGB,49.6942,-124.518,Texada Gillies Bay Airport,1,YGB,America/Vancouver,-8
9535,0,Ganges,Canada,A,\N,48.85,-123.5,Ganges Water Aerodrome,1,YGG,America/Vancouver,-8
5500,0,Vancouver,Canada,A,CYHC,49.2944,-123.111,Vancouver Harbour Water Airport,1,YHC,America/Vancouver,-8
7276,250,Sechelt-Gibsons,Canada,A,\N,49.460556,-123.718611,Sechelt Aerodrome,1,YHS,America/Vancouver,-8
7272,2364,Fort St. James,Canada,A,CYJM,54.397222,-124.262778,Fort St. James - Perison Airport,1,YJM,America/Vancouver,-8
78,1133,Kamloops,Canada,A,CYKA,50.702222,-120.444444,Kamloops,1,YKA,America/Vancouver,-8
87,1409,Kelowna,Canada,A,CYLW,49.956112,-119.377778,Kelowna,1,YLW,America/Vancouver,-8
88,1653,Mayo,Canada,A,CYMA,63.616389,-135.868333,Mayo,1,YMA,America/Vancouver,-8
9538,225,Port McNeill,Canada,A,\N,50.575556,-127.028611,Port McNeill Airport,1,YMP,America/Vancouver,-8
9537,0,Mansons Landing,Canada,A,\N,50.066667,-124.983333,Mansons Landing Water Aerodrome,1,YMU,America/Vancouver,-8
97,824,Old Crow,Canada,A,CYOC,67.570556,-139.839167,Old Crow,1,YOC,America/Vancouver,-8
7024,0,Port Simpson,Canada,A,CYPI,54.566667,-130.433333,Seaplane Base,1,YPI,America/Vancouver,-8
108,116,Prince Pupert,Canada,A,CYPR,54.28611,-130.444722,Prince Rupert,1,YPR,America/Vancouver,-8
9536,0,Pender Harbour,Canada,A,\N,49.616667,-124.016667,Pender Harbour Water Aerodrome,1,YPT,America/Vancouver,-8
5523,425,Powell River,Canada,A,CYPW,49.8342,-124.5,Powell River Airport,1,YPW,America/Vancouver,-8
114,2255,Watson Lake,Canada,A,CYQH,60.116389,-128.8225,Watson Lake,1,YQH,America/Vancouver,-8
119,84,Comox,Canada,A,CYQQ,49.710833,-124.886667,Comox,1,YQQ,America/Vancouver,-8
127,1789,Quesnel,Canada,A,CYQZ,53.026112,-122.510278,Quesnel,1,YQZ,America/Vancouver,-8
8175,0,Big Bay,Canada,A,\N,50.4,-125.133333,Big Bay Water Aerodrome,1,YRR,America/Vancouver,-8
8033,1459,Revelstoke,Canada,A,CYRV,50.9667,-118.183,Revelstoke Airport,1,YRV,America/Vancouver,-8
9539,0,Sullivan Bay,Canada,A,\N,50.883333,-126.833333,Sullivan Bay Water Aerodrome,1,YTG,America/Vancouver,-8
156,14,Vancouver,Canada,A,CYVR,49.193889,-123.184444,Vancouver Intl,1,YVR,America/Vancouver,-8
4106,0,Victoria,Canada,A,CYWH,48.422778,-123.3875,Victoria Inner Harbour Airport,1,YWH,America/Vancouver,-8
162,3085,Williams Lake,Canada,A,CYWL,52.183056,-122.054167,Williams Lake,1,YWL,America/Vancouver,-8
5456,2100,Whistler,Canada,A,CAE5,50.1436,-122.949,Whistler/Green Lake Water Aerodrome,1,YWS,America/Vancouver,-8
172,2267,Prince George,Canada,A,CYXS,53.889444,-122.678889,Prince George,1,YXS,America/Vancouver,-8
173,713,Terrace,Canada,A,CYXT,54.468508,-128.576219,Terrace,1,YXT,America/Vancouver,-8
175,195,Abbotsford,Canada,A,CYXX,49.025278,-122.360556,Abbotsford,1,YXX,America/Vancouver,-8
176,2317,Whitehorse,Canada,A,CYXY,60.709553,-135.067269,Whitehorse Intl,1,YXY,America/Vancouver,-8
179,1712,Smithers,Canada,A,CYYD,54.824722,-127.182778,Smithers,1,YYD,America/Vancouver,-8
180,1253,Fort Nelson,Canada,A,CYYE,58.836389,-122.596944,Fort Nelson,1,YYE,America/Vancouver,-8
181,1129,Penticton,Canada,A,CYYF,49.463056,-119.602222,Penticton,1,YYF,America/Vancouver,-8
184,63,Victoria,Canada,A,CYYJ,48.646944,-123.425833,Victoria Intl,1,YYJ,America/Vancouver,-8
198,21,Sandspit,Canada,A,CYZP,53.254333,-131.813833,Sandspit,1,YZP,America/Vancouver,-8
200,71,Port Hardy,Canada,A,CYZT,50.680556,-127.366667,Port Hardy,1,YZT,America/Vancouver,-8
203,2313,Teslin,Canada,A,CYZW,60.172779,-132.742778,Teslin,1,YZW,America/Vancouver,-8
7987,2264,Mackenzie British Columbia,Canada,A,CYZY,55.29944,-123.08333,Mackenzie Airport,1,YZY,America/Vancouver,-8
8223,1427,Trail,Canada,A,CAD4,49.055556,-117.609167,Trail Airport,1,YZZ,America/Vancouver,-8
7275,162,Bella Bella,Canada,A,CYJQ,52.139722,-128.063611,Bella Bella Airport,1,ZEL,America/Vancouver,-8
205,2351,Faro,Canada,A,CZFA,62.2075,-133.375833,Faro,1,ZFA,America/Vancouver,-8
8404,3129,108 Mile Ranch,Canada,A,CZML,51.4412,-121.1958,South Cariboo Regional Airport,1,ZML,America/Vancouver,-8
5545,25,Masset,Canada,A,CZMT,54.0275,-132.125,Masset Airport,1,ZMT,America/Vancouver,-8
7268,0,Nanaimo,Canada,A,CAC8,49.183333,-123.95,Nanaimo Harbour Water Airport,1,ZNA,America/Vancouver,-8
7012,0,Prince Rupert,Canada,A,CZSW,54.3333,-130.283,Seal Cove Seaplane Base,1,ZSW,America/Vancouver,-8
8424,725,Matheson Island,Canada,A,\N,51.732222,-96.934444,Matheson Island Airport,1,,America/Winnipeg,-6
8425,725,Matheson Island,Canada,A,\N,51.732222,-96.934444,Matheson Island Airport,1,,America/Winnipeg,-6
9366,180,Minaki,Canada,A,\N,50.349812,-94.583456,Kettle Falls Lodge,1,,America/Winnipeg,-6
8426,725,Matheson Island,Canada,A,CJT2,51.732222,-96.934444,Matheson Island Airport,1,,America/Winnipeg,-6
8363,1355,Slate Falls,Canada,A,CKD9,51.13,-91.665556,Slate Falls,1,,America/Winnipeg,-6
5483,850,Lac Du Bonnet,Canada,A,CYAX,50.2944,-96.01,Lac Du Bonnet Airport,1,,America/Winnipeg,-6
5537,642,Ilford,Canada,A,CZBD,56.0614,-95.6139,Ilford Airport,1,ILF,America/Winnipeg,-6
8355,988,Keewaywin,Canada,A,CPV8,52.991111,-92.836389,Keewaywin,1,KEW,America/Winnipeg,-6
5544,911,Muskrat Dam,Canada,A,CZMD,53.4414,-91.7628,Muskrat Dam Airport,1,MSA,America/Winnipeg,-6
7973,10,Churchill,Canada,A,\N,58.76775,-94.17425,Train Station,1,XAD,America/Winnipeg,-6
5468,800,Bearskin Lake,Canada,A,CNE3,53.9656,-91.0272,Bearskin Lake Airport,1,XBE,America/Winnipeg,-6
7974,751,Winnipeg,Canada,A,\N,49.8889,-97.1342,Train Station,1,XEF,America/Winnipeg,-6
7260,1212,Lac Brochet,Canada,A,CZWH,58.614167,-101.468889,Lac Brochet Airport,1,XLB,America/Winnipeg,-6
7261,951,South Indian Lake,Canada,A,CZSN,56.792778,-98.907222,South Indian Lake Airport,1,XSI,America/Winnipeg,-6
7259,923,Tadoule Lake,Canada,A,CYBQ,58.706111,-98.512222,Tadoule Lake Airport,1,XTL,America/Winnipeg,-6
8225,72,Arctic Bay,Canada,A,CJX7,73.006389,-85.047222,Arctic Bay Airport,1,YAB,America/Winnipeg,-6
5478,1344,Cat Lake,Canada,A,CYAC,51.7272,-91.8244,Cat Lake Airport,1,YAC,America/Winnipeg,-6
5479,1125,Fort Frances,Canada,A,CYAG,48.6542,-93.4397,Fort Frances Municipal Airport,1,YAG,America/Winnipeg,-6
22,760,Winnipeg,Canada,A,CYAV,50.056389,-97.0325,Winnipeg St Andrews,1,YAV,America/Winnipeg,-6
5465,712,Angling Lake,Canada,A,CKB6,53.8492,-89.5794,Wapekeka Airport,1,YAX,America/Winnipeg,-6
29,59,Baker Lake,Canada,A,CYBK,64.298889,-96.077778,Baker Lake,1,YBK,America/Winnipeg,-6
31,1343,Brandon,Canada,A,CYBR,49.91,-99.951944,Brandon Muni,1,YBR,America/Winnipeg,-6
7262,1131,Brochet,Canada,A,CYBT,57.889444,-101.679167,Brochet Airport,1,YBT,America/Winnipeg,-6
7022,728,Berens River,Canada,A,CYBV,52.358889,-97.018333,Berens River,1,YBV,America/Winnipeg,-6
7264,707,Cross Lake,Canada,A,CYCR,54.610833,-97.760278,Cross Lake - Charlie Sinclair Memorial Airport,1,YCR,America/Winnipeg,-6
5487,32,Chesterfield Inlet,Canada,A,CYCS,63.3469,-90.7311,Chesterfield Inlet Airport,1,YCS,America/Winnipeg,-6
47,999,Dauphin,Canada,A,CYDN,51.100834,-100.0525,Dauphin Barker,1,YDN,America/Winnipeg,-6
50,32,Eskimo Point,Canada,A,CYEK,61.094166,-94.070833,Arviat,1,YEK,America/Winnipeg,-6
53,256,Eureka,Canada,A,CYEU,79.994722,-85.814167,Eureka,1,YEU,America/Winnipeg,-6
58,997,Flin Flon,Canada,A,CYFO,54.678055,-101.681667,Flin Flon,1,YFO,America/Winnipeg,-6
8423,753,Gimli,Canada,A,CYGM,50.628056,-97.043333,Gimli Industrial Park Airport,1,YGM,America/Winnipeg,-6
5494,617,Gods Lake Narrows,Canada,A,CYGO,54.5589,-94.4914,Gods Lake Narrows Airport,1,YGO,America/Winnipeg,-6
5497,476,Gillam,Canada,A,CYGX,56.3575,-94.7106,Gillam Airport,1,YGX,America/Winnipeg,-6
67,1354,Dryden,Canada,A,CYHD,49.831667,-92.744167,Dryden Rgnl,1,YHD,America/Winnipeg,-6
5471,1095,Poplar Hill,Canada,A,CPV7,52.1133,-94.2556,Poplar Hill Airport,1,YHP,America/Winnipeg,-6
5505,770,Island Lake,Canada,A,CYIV,53.8572,-94.6536,Island Lake Airport,1,YIV,America/Winnipeg,-6
5517,734,Norway House,Canada,A,CYNE,53.9583,-97.8442,Norway House Airport,1,YNE,America/Winnipeg,-6
5467,1082,North Spirit Lake,Canada,A,CKQ3,52.49,-92.9711,North Spirit Lake Airport,1,YNO,America/Winnipeg,-6
5519,663,Oxford House,Canada,A,CYOH,54.9333,-95.2789,Oxford House Airport,1,YOH,America/Winnipeg,-6
103,885,Portage-la-prairie,Canada,A,CYPG,49.903056,-98.273889,Southport,1,YPG,America/Winnipeg,-6
5521,1114,Pikangikum,Canada,A,CYPM,51.8197,-93.9733,Pikangikum Airport,1,YPM,America/Winnipeg,-6
5524,887,The Pas,Canada,A,CYQD,53.9714,-101.091,The Pas Airport,1,YQD,America/Winnipeg,-6
115,1332,Kenora,Canada,A,CYQK,49.788334,-94.363056,Kenora,1,YQK,America/Winnipeg,-6
128,215,Resolute,Canada,A,CYRB,74.716944,-94.969444,Resolute Bay,1,YRB,America/Winnipeg,-6
5527,1265,Red Lake,Canada,A,CYRL,51.0669,-93.7931,Red Lake Airport,1,YRL,America/Winnipeg,-6
7265,729,Red Sucker Lake,Canada,A,CYRS,54.167222,-93.557222,Red Sucker Lake Airport,1,YRS,America/Winnipeg,-6
132,94,Rankin Inlet,Canada,A,CYRT,62.81139,-92.115833,Rankin Inlet,1,YRT,America/Winnipeg,-6
5530,773,St. Theresa Point,Canada,A,CYST,53.8456,-94.8519,St. Theresa Point Airport,1,YST,America/Winnipeg,-6
141,729,Thompson,Canada,A,CYTH,55.801111,-97.864166,Thompson,1,YTH,America/Winnipeg,-6
5531,729,Big Trout Lake,Canada,A,CYTL,53.8178,-89.8969,Big Trout Lake Airport,1,YTL,America/Winnipeg,-6
147,80,Repulse Bay,Canada,A,CYUT,66.521389,-86.224722,Repulse Bay,1,YUT,America/Winnipeg,-6
5532,1092,Deer Lake,Canada,A,CYVZ,52.6558,-94.0614,Deer Lake Airport,1,YVZ,America/Winnipeg,-6
160,783,Winnipeg,Canada,A,CYWG,49.910036,-97.239886,Winnipeg Intl,1,YWG,America/Winnipeg,-6
169,1258,Sioux Lookout,Canada,A,CYXL,50.113889,-91.905278,Sioux Lookout,1,YXL,America/Winnipeg,-6
5534,40,Whale Cove,Canada,A,CYXN,62.24,-92.5981,Whale Cove Airport,1,YXN,America/Winnipeg,-6
185,1170,Lynn Lake,Canada,A,CYYL,56.863888,-101.07611,Lynn Lake,1,YYL,America/Winnipeg,-6
187,94,Churchill,Canada,A,CYYQ,58.739167,-94.065,Churchill,1,YYQ,America/Winnipeg,-6
5536,621,York Landing,Canada,A,CZAC,56.0894,-96.0892,York Landing Airport,1,ZAC,America/Winnipeg,-6
5541,627,Gods River,Canada,A,CZGI,54.8397,-94.0786,Gods River Airport,1,ZGI,America/Winnipeg,-6
7263,1008,Little Grand Rapids,Canada,A,CZGR,52.045,-95.466111,Little Grand Rapids Airport,1,ZGR,America/Winnipeg,-6
5542,1100,Swan River,Canada,A,CZJN,52.1206,-101.236,Swan River Airport,1,ZJN,America/Winnipeg,-6
5546,876,Sachigo Lake,Canada,A,CZPB,53.8911,-92.1964,Sachigo Lake Airport,1,ZPB,America/Winnipeg,-6
5547,974,Round Lake,Canada,A,CZRJ,52.9436,-91.3128,Round Lake (Weagamow Lake) Airport,1,ZRJ,America/Winnipeg,-6
5548,951,Sandy Lake,Canada,A,CZSJ,53.0642,-93.3444,Sandy Lake Airport,1,ZSJ,America/Winnipeg,-6
5549,289,Shamattawa,Canada,A,CZTM,55.8656,-92.0814,Shamattawa Airport,1,ZTM,America/Winnipeg,-6
9021,0,Labadee,Haiti,A,\N,19.4711,-72.1444,Labadee Port,1,,America/Port-au-Prince,-5
8347,472,Kuwait,Kuwait,A,OKAS,29.346742,47.520753,Ali Al Salem Air Base,1,,Asia/Kuwait,3
9112,0,Cuidad del Carmen,Mexico,A,\N,19.398611,-92.016111,Hiberico Offshore Platform,1,,\N,-6
7281,102,Bahia Tortugas,Mexico,A,\N,27.705278,-114.911111,Bahia Tortugas Airfield,1,,America/Mazatlan,-7
9508,0,Cabo San Lucas,Mexico,A,CABO,22.880854,-109.902117,Bahia San Lucas,1,,America/Mazatlan,-7
7278,72,Guasave,Mexico,A,MM52,25.651944,-108.538056,Campo Cuatro Milpas Airport,1,,America/Mazatlan,-7
7280,459,Cabo San Lucas,Mexico,A,MMSL,22.9475,-109.937081,Cabo San Lucas International Airport,1,,America/Mazatlan,-7
7282,55,San Bruno,Mexico,A,\N,27.093056,-112.098889,Palo Verde Airport,1,PVP,America/Mazatlan,-7
9292,0,Cozumel,Mexico,A,\N,20.510439,-86.94925,Cozumel Port,1,,America/Mexico_City,-6
7279,98,Cedros,Mexico,A,MMCD,28.0375,-115.189444,Isla de Cedros Airport,1,,America/Mexico_City,-6
9507,0,Puerto Vallarta,Mexico,A,PRTV,20.657616,-105.241082,Terminal Maritima,1,,America/Mexico_City,-6
7761,0,Ensenada,Mexico,A,\N,31.855945,-116.624186,Ensenada Cruise Terminal,1,,America/Tijuana,-8
7307,38,Ceiba,Puerto Rico,A,TJRV,18.245278,-65.643333,Jose Aponte de la Torre Airport,1,RVR,America/Puerto_Rico,-4
7891,0,DELETE,United States,A,\N,-1.1111,-1.1111,DELETE,1,,\N,0
8888,149,Keene,United States,A,\N,72.270833,42.898333,Dillant Hopkins Airport,1,EEN,\N,-5
9413,12,Mount Pleasant,United States,A,KLRO,32.5387,-79.4697,Mount Pleasant Regional-Faison Field,1,LRO,\N,-5
6803,33,Yakutat,United States,A,PAYA,59.3012,-139.3937,Yakutat,1,YAK,\N,-9
4282,5,Dry Tortugas,United States,A,\N,24.62,24.62,Dry Tortugas,1,,Africa/Tripoli,2
9030,102,Anchorage,United States,A,\N,61.1318,-149.5326,Anchorage Rail Depot,1,,America/Anchorage,-9
7770,102,Anchorage Alaska,United States,A,\N,61.221749,-149.890852,Anchorage Main Station,1,,America/Anchorage,-9
8196,18,Atmautluak,United States,A,\N,60.866667,-162.273056,Atmautluak Airport,1,,America/Anchorage,-9
8197,18,Atmautluak,United States,A,\N,60.866667,-162.273056,Atmautluak Airport,1,,America/Anchorage,-9
9353,100,Brooks Camp,United States,A,\N,58.556539,-155.777311,Brooks Camp,1,,America/Anchorage,-9
9028,3733,Denali,United States,A,\N,63.43083,-150.31111,Denali Train Depot,1,,America/Anchorage,-9
9027,446,Fairbanks,United States,A,\N,64.5109,-147.4445,Fairbanks Train Depot,1,,America/Anchorage,-9
8903,1730,Healy,United States,A,\N,63.7306,-148.913733333,Denali Rail,1,,America/Anchorage,-9
7400,0,Juneau,United States,A,\N,58.571385,-134.607754,Herbert Glacier,1,,America/Anchorage,-9
7402,0,Juneau,United States,A,\N,58.335451,-134.414978,Juneau Cruise Pier,1,,America/Anchorage,-9
7404,0,Ketchikan,United States,A,\N,55.346327,-131.644707,Ketchikan Cruise Pier,1,,America/Anchorage,-9
7771,22,Seward Alaska,United States,A,\N,60.121586,-149.439983,Seward Train Station,1,,America/Anchorage,-9
7403,0,Skagway,United States,A,\N,59.470896,-135.31723,Skagway Cruise Pier,1,,America/Anchorage,-9
9029,348,Talkeetna,United States,A,\N,62.18934,-150.06177,Talkeetna Train Depot,1,,America/Anchorage,-9
9031,0,Whittier,United States,A,\N,60.774174,-148.677649,Whittier Port,1,,America/Anchorage,-9
9514,0,Valdez,United States,A,VLDZ,61.123976,-146.365309,Ferry Terminal,1,,America/Anchorage,-9
9513,0,Whittier,United States,A,WHIT,60.776566,-148.683367,Ferry Terminal,1,,America/Anchorage,-9
8198,18,Atmautluak,United States,A,\N,60.866667,-162.273056,Atmautluak Airport,1,369,America/Anchorage,-9
7235,1639,Tok,United States,A,PFTO,63.329444,-142.953611,Tok Junction Airport,1,6K8,America/Anchorage,-9
7177,334,Ambler,United States,A,PAFM,67.106389,-157.8575,Ambler Airport,1,ABL,America/Anchorage,-9
5959,18,Adak Island,United States,A,PADK,51.878,-176.646,Adak Airport,1,ADK,America/Anchorage,-9
3531,78,Kodiak,United States,A,PADQ,57.749967,-152.493856,Kodiak,1,ADQ,America/Anchorage,-9
6839,441,Allakaket,United States,A,PFAL,66.5519,-152.6222,Allakaket Airport,1,AET,America/Anchorage,-9
7143,172,Kake,United States,A,PAFE,56.961389,-133.910278,Kake Airport,1,AFE,America/Anchorage,-9
7135,0,Angoon,United States,A,PAGN,57.503611,-134.585,Angoon Seaplane Base,1,AGN,America/Anchorage,-9
7220,41,Wainwright,United States,A,PAWI,70.638056,-159.994722,Wainwright Airport,1,AIN,America/Anchorage,-9
7195,56,Atka,United States,A,PAAK,52.220278,-174.206389,Atka Airport,1,AKB,America/Anchorage,-9
7217,30,Akiak,United States,A,PFAK,60.902778,-161.230556,Akiak Airport,1,AKI,America/Anchorage,-9
7160,44,Akhiok,United States,A,PAKH,56.938611,-154.1825,Akhiok Airport,1,AKK,America/Anchorage,-9
3794,68,King Salmon,United States,A,PAKN,58.676778,-156.649278,King Salmon,1,AKN,America/Anchorage,-9
6712,2103,Anaktuvuk Pass,United States,A,PAKP,68.1336,-151.743,Anaktuvuk Pass Airport,1,AKP,America/Anchorage,-9
7166,0,Lazy Bay,United States,A,\N,56.899444,-154.247778,Alitak Seaplane Base,1,ALZ,America/Anchorage,-9
